vendorId,batchId,productId,initialPH,hoursSinceManufacture,hasRefrigerator,storageType,ambientTemperatureC,humidityPct,fridgeTemperatureC,hoursOnShelf,sellThroughRate,effectiveTemperatureExposure,hoursToExpiry,volumeKg,vendorRating,riskLabel
V108,B20208,Combo_Pack,4.423,6.6,1,backroom,31.9,74.2,4.7,2.3,0.67,31.1,209.4,1,4.07,Low
V109,B20209,Combo_Pack,4.472,30.8,0,counter,25.9,64.1,-1.0,0.1,0.6,798.3,17.2,2,4.19,High
V110,B20210,Dosa_Batter,4.467,21.7,1,fridge,32.3,65.2,9.0,11.7,0.47,195.4,194.3,5,3.61,High
V111,B20211,Combo_Pack,4.43,87.4,1,counter,31.7,67.0,5.9,7.3,0.1,512.8,128.6,10,3.77,High
V112,B20212,Idly_Batter,4.495,30.8,1,counter,32.1,72.0,4.6,8.5,0.64,140.5,185.2,10,4.3,Medium
V113,B20213,Combo_Pack,4.437,85.5,1,fridge,32.5,57.4,3.7,13.0,0.51,312.9,130.5,5,4.41,High
V114,B20214,Dosa_Batter,4.418,30.4,0,counter,24.2,69.3,-1.0,4.5,0.22,736.1,17.6,5,4.25,High
V115,B20215,Dosa_Batter,4.468,53.6,1,counter,32.8,75.4,6.8,25.3,0.61,362.8,162.4,2,4.62,High
V116,B20216,Idly_Batter,4.453,79.0,1,counter,25.5,77.7,5.5,62.1,0.6,438.2,137.0,1,3.98,High
V117,B20217,Combo_Pack,4.455,3.0,1,counter,35.5,69.0,6.6,1.5,0.43,19.9,213.0,1,4.39,Low
V118,B20218,Combo_Pack,4.502,74.9,1,counter,31.0,95.0,4.2,1.9,0.07,313.9,141.1,1,4.23,High
V119,B20219,Combo_Pack,4.429,13.3,0,counter,29.0,59.0,-1.0,9.8,0.87,385.0,34.7,5,4.44,High
V120,B20220,Idly_Batter,4.441,50.3,1,counter,27.1,94.8,5.2,16.6,0.41,263.2,165.7,5,4.11,High
V121,B20221,Dosa_Batter,4.464,33.7,1,backroom,36.4,76.9,4.2,26.6,0.12,141.7,182.3,2,4.37,Medium
V122,B20222,Combo_Pack,4.445,41.7,1,backroom,24.6,59.4,5.9,36.3,0.65,247.8,174.3,1,5.0,High
V123,B20223,Combo_Pack,4.432,12.1,1,counter,27.4,74.5,5.8,11.3,0.06,70.8,203.9,10,4.65,Medium
V124,B20224,Idly_Batter,4.505,47.6,1,fridge,31.4,63.4,5.1,18.5,0.35,241.0,168.4,5,3.99,High
V100,B20225,Dosa_Batter,4.53,24.3,1,fridge,25.0,78.2,5.0,23.9,0.48,121.3,191.7,10,4.75,Medium
V101,B20226,Idly_Batter,4.454,58.6,0,counter,34.3,53.8,-1.0,7.7,0.39,2011.3,0.0,2,4.04,High
V102,B20227,Idly_Batter,4.501,56.0,1,fridge,32.5,59.2,6.1,9.0,0.32,343.5,160.0,1,4.27,High
V103,B20228,Idly_Batter,4.488,56.6,0,counter,33.9,95.0,-1.0,5.1,0.4,1916.6,0.0,1,4.44,High
V104,B20229,Idly_Batter,4.473,39.2,0,backroom,26.8,61.1,-1.0,35.4,0.68,1053.2,8.8,2,4.72,High
V105,B20230,Combo_Pack,4.508,42.4,1,counter,32.1,58.9,6.0,13.5,0.78,253.2,173.6,1,4.62,High
V106,B20231,Idly_Batter,4.493,20.7,1,counter,33.4,72.3,3.5,4.6,0.41,71.9,195.3,10,4.13,Medium
V107,B20232,Dosa_Batter,4.433,80.4,1,fridge,28.0,60.7,2.0,40.9,0.64,160.9,135.6,10,3.81,High
V108,B20233,Combo_Pack,4.489,47.9,0,counter,27.6,43.9,-1.0,29.5,0.47,1323.2,0.1,10,4.48,High
V109,B20234,Idly_Batter,4.491,30.4,0,counter,30.4,57.1,-1.0,6.8,0.71,923.4,17.6,2,4.06,High
V110,B20235,Combo_Pack,4.426,87.5,1,fridge,36.1,94.0,6.0,54.0,0.53,522.7,128.5,2,4.08,High
V111,B20236,Dosa_Batter,4.473,21.4,0,counter,30.3,54.9,-1.0,1.8,0.29,649.6,26.6,2,3.9,High
V112,B20237,Idly_Batter,4.446,45.9,1,counter,28.3,54.8,4.5,9.2,0.86,208.3,170.1,10,4.6,High
V113,B20238,Idly_Batter,4.427,17.1,1,fridge,30.3,56.1,7.8,1.5,0.41,133.9,198.9,5,4.09,Medium
V114,B20239,Dosa_Batter,4.458,10.3,0,counter,28.1,76.7,-1.0,1.6,0.57,289.4,37.7,2,4.34,High
V115,B20240,Idly_Batter,4.451,53.3,0,counter,29.4,76.3,-1.0,4.7,0.25,1567.8,0.0,2,4.55,High
V116,B20241,Combo_Pack,4.472,61.6,1,counter,32.7,52.2,7.1,26.8,0.37,439.7,154.4,10,3.08,High
V117,B20242,Idly_Batter,4.495,26.3,1,backroom,33.5,79.9,3.6,16.5,0.61,95.2,189.7,1,4.26,Medium
V118,B20243,Dosa_Batter,4.439,26.1,1,counter,31.2,75.8,5.3,16.1,0.54,138.9,189.9,1,4.13,Medium
V119,B20244,Idly_Batter,4.454,74.9,0,backroom,34.0,61.5,-1.0,40.0,0.28,2550.8,0.0,1,4.95,High
V120,B20245,Combo_Pack,4.47,65.7,0,backroom,31.2,95.0,-1.0,63.7,0.72,2046.9,0.0,1,4.47,High
V121,B20246,Dosa_Batter,4.47,66.2,1,fridge,33.6,78.3,6.6,36.4,0.19,436.6,149.8,1,4.36,High
V122,B20247,Idly_Batter,4.494,33.4,1,counter,36.9,76.1,4.8,14.2,0.6,160.7,182.6,2,4.61,High
V123,B20248,Idly_Batter,4.45,34.6,0,backroom,33.3,92.0,-1.0,14.1,0.88,1152.6,13.4,2,3.86,High
V124,B20249,Dosa_Batter,4.478,51.4,0,counter,31.4,65.1,-1.0,23.3,0.13,1612.7,0.0,10,4.47,High
V100,B20250,Idly_Batter,4.467,89.2,0,counter,32.5,45.1,-1.0,51.5,0.29,2898.3,0.0,1,3.64,High
V101,B20251,Combo_Pack,4.463,0.2,1,counter,27.7,63.1,6.4,0.1,0.23,1.3,215.8,2,4.13,Low
V102,B20252,Idly_Batter,4.532,35.5,0,counter,34.7,57.7,-1.0,12.3,0.51,1230.2,12.5,1,3.84,High
V103,B20253,Dosa_Batter,4.462,54.5,1,fridge,32.6,55.5,5.8,3.2,0.55,318.6,161.5,2,4.53,High
V104,B20254,Combo_Pack,4.444,36.8,1,counter,31.2,57.2,2.0,8.4,0.28,73.6,179.2,2,4.13,Medium
V105,B20255,Idly_Batter,4.45,8.7,1,counter,34.8,79.4,4.9,5.7,0.24,43.0,207.3,1,4.01,Low
V106,B20256,Combo_Pack,4.449,81.7,1,fridge,34.0,64.9,4.5,56.5,0.08,365.0,134.3,2,4.21,High
V107,B20257,Idly_Batter,4.463,0.6,1,fridge,31.1,83.5,5.1,0.4,0.68,3.2,215.4,1,4.41,Low
V108,B20258,Dosa_Batter,4.499,60.7,1,counter,33.0,74.0,5.7,4.9,0.17,343.4,155.3,10,3.81,High
V109,B20259,Idly_Batter,4.469,15.7,0,counter,37.7,76.8,-1.0,7.0,0.48,591.5,32.3,2,4.44,High
V110,B20260,Combo_Pack,4.436,51.5,0,counter,34.7,60.5,-1.0,38.9,0.81,1788.1,0.0,5,3.63,High
V111,B20261,Idly_Batter,4.44,43.4,0,backroom,34.4,56.2,-1.0,8.8,0.74,1493.4,4.6,2,4.68,High
V112,B20262,Combo_Pack,4.455,12.1,1,counter,31.0,60.6,2.7,9.7,0.42,33.2,203.9,2,3.82,Low
V113,B20263,Combo_Pack,4.446,38.5,1,fridge,35.1,66.6,7.5,2.4,0.55,288.3,177.5,1,4.34,High
V114,B20264,Dosa_Batter,4.475,29.2,1,fridge,35.7,74.0,4.5,26.6,0.47,130.8,186.8,2,3.89,Medium
V115,B20265,Dosa_Batter,4.501,26.8,1,backroom,27.7,74.4,4.2,26.6,0.18,112.8,189.2,5,3.79,Medium
V116,B20266,Dosa_Batter,4.424,83.8,0,backroom,27.6,62.4,-1.0,21.5,0.23,2315.9,0.0,5,4.5,High
V117,B20267,Combo_Pack,4.484,48.4,0,counter,36.7,75.3,-1.0,12.8,0.73,1775.0,0.0,2,4.29,High
V118,B20268,Dosa_Batter,4.44,4.5,1,fridge,35.7,77.1,2.2,0.6,0.74,9.7,211.5,1,4.13,Low
V119,B20269,Dosa_Batter,4.443,14.5,0,counter,22.5,62.8,-1.0,13.6,0.67,324.9,33.5,5,4.65,High
V120,B20270,Idly_Batter,4.469,57.7,0,backroom,33.0,59.0,-1.0,11.8,0.16,1903.7,0.0,1,4.8,High
V121,B20271,Combo_Pack,4.447,45.1,1,backroom,29.5,83.3,6.3,0.2,0.73,282.1,170.9,2,3.72,High
V122,B20272,Idly_Batter,4.419,54.5,0,backroom,23.6,40.9,-1.0,51.0,0.25,1288.8,0.0,5,3.75,High
V123,B20273,Dosa_Batter,4.447,50.9,1,counter,32.6,57.0,3.9,14.7,0.34,196.8,165.1,10,4.98,High
V124,B20274,Dosa_Batter,4.471,64.8,1,counter,28.3,53.1,7.7,8.9,0.18,499.6,151.2,10,4.61,High
V100,B20275,Idly_Batter,4.436,66.8,0,counter,28.9,78.4,-1.0,64.3,0.49,1927.8,0.0,1,4.81,High
V101,B20276,Idly_Batter,4.469,69.3,1,counter,31.6,78.1,5.5,12.7,0.19,379.3,146.7,2,3.24,High
V102,B20277,Combo_Pack,4.475,77.7,1,fridge,25.5,64.5,2.0,19.1,0.53,155.3,138.3,2,4.14,High
V103,B20278,Combo_Pack,4.47,79.1,1,fridge,31.5,61.9,4.6,73.8,0.36,361.5,136.9,1,4.25,High
V104,B20279,Combo_Pack,4.472,33.9,0,counter,25.7,78.3,-1.0,17.0,0.4,872.0,14.1,2,4.18,High
V105,B20280,Idly_Batter,4.459,34.6,1,backroom,29.5,80.3,4.8,16.1,0.58,167.7,181.4,2,4.22,High
V106,B20281,Dosa_Batter,4.434,62.5,0,counter,30.8,66.5,-1.0,25.6,0.69,1927.0,0.0,5,4.0,High
V107,B20282,Combo_Pack,4.402,35.5,1,counter,32.9,84.7,7.7,21.6,0.62,272.8,180.5,10,4.81,High
V108,B20283,Idly_Batter,4.496,60.4,1,fridge,29.4,66.5,5.1,45.2,0.42,310.6,155.6,10,4.29,High
V109,B20284,Dosa_Batter,4.453,58.2,1,backroom,30.1,68.5,9.0,46.7,0.43,523.8,157.8,10,4.02,High
V110,B20285,Combo_Pack,4.43,73.8,1,counter,31.4,69.2,5.3,19.1,0.89,390.2,142.2,5,3.45,High
V111,B20286,Idly_Batter,4.47,45.2,0,backroom,29.0,56.9,-1.0,6.6,0.68,1308.4,2.8,1,3.63,High
V112,B20287,Combo_Pack,4.493,84.7,0,backroom,29.9,66.3,-1.0,40.5,0.07,2534.2,0.0,1,4.81,High
V113,B20288,Combo_Pack,4.478,13.7,1,backroom,31.0,78.7,5.9,12.8,0.82,80.9,202.3,5,4.49,Medium
V114,B20289,Dosa_Batter,4.526,90.3,1,backroom,30.8,74.6,4.2,13.1,0.53,382.2,125.7,1,4.59,High
V115,B20290,Combo_Pack,4.451,89.8,0,backroom,27.3,76.7,-1.0,67.9,0.29,2450.8,0.0,10,3.78,High
V116,B20291,Combo_Pack,4.429,36.8,1,counter,28.9,79.4,3.7,25.7,0.39,136.5,179.2,5,4.1,High
V117,B20292,Dosa_Batter,4.488,71.3,0,counter,31.1,65.3,-1.0,0.5,0.81,2212.9,0.0,10,4.02,High
V118,B20293,Idly_Batter,4.472,53.2,0,counter,30.1,53.3,-1.0,23.3,0.68,1603.0,0.0,1,4.67,High
V119,B20294,Idly_Batter,4.413,13.0,0,backroom,29.5,63.1,-1.0,3.6,0.49,382.3,35.0,2,4.64,High
V120,B20295,Idly_Batter,4.448,55.8,0,backroom,29.4,69.9,-1.0,50.7,0.41,1639.2,0.0,2,4.0,High
V121,B20296,Combo_Pack,4.45,39.6,0,backroom,30.6,75.3,-1.0,22.2,0.4,1213.5,8.4,5,4.58,High
V122,B20297,Combo_Pack,4.44,2.6,0,backroom,32.9,40.0,-1.0,2.3,0.82,84.9,45.4,2,4.15,Medium
V123,B20298,Idly_Batter,4.439,43.3,1,backroom,33.1,71.7,5.5,29.5,0.23,240.0,172.7,5,4.48,High
V124,B20299,Combo_Pack,4.447,8.9,0,counter,34.0,69.5,-1.0,8.4,0.32,301.2,39.1,1,4.67,High
V100,B20300,Dosa_Batter,4.434,39.0,0,backroom,30.7,69.8,-1.0,3.7,0.57,1197.3,9.0,2,3.85,High
V101,B20301,Dosa_Batter,4.394,3.5,1,counter,34.8,75.5,3.6,2.7,0.17,12.4,212.5,10,4.74,Low
V102,B20302,Idly_Batter,4.44,46.9,1,counter,38.9,61.1,4.3,28.6,0.66,199.2,169.1,2,5.0,High
V103,B20303,Idly_Batter,4.446,75.9,1,backroom,33.0,80.3,6.1,21.9,0.39,464.8,140.1,5,4.53,High
V104,B20304,Combo_Pack,4.482,44.0,0,counter,31.8,57.3,-1.0,28.4,0.55,1397.7,4.0,1,4.69,High
V105,B20305,Dosa_Batter,4.459,89.3,1,counter,30.4,65.2,8.1,64.9,0.55,722.9,126.7,1,4.03,High
V106,B20306,Combo_Pack,4.488,77.3,0,backroom,30.1,57.8,-1.0,57.3,0.73,2330.0,0.0,1,4.28,High
V107,B20307,Dosa_Batter,4.446,32.1,0,counter,29.8,77.4,-1.0,24.1,0.33,957.9,15.9,5,4.96,High
V108,B20308,Combo_Pack,4.433,51.8,0,counter,30.2,51.9,-1.0,43.0,0.61,1565.9,0.0,10,3.95,High
V109,B20309,Idly_Batter,4.446,87.5,0,counter,30.6,77.3,-1.0,52.2,0.75,2677.4,0.0,10,4.24,High
V110,B20310,Combo_Pack,4.46,30.3,1,backroom,28.6,66.3,6.9,20.5,0.76,208.6,185.7,10,4.97,High
V111,B20311,Dosa_Batter,4.462,47.3,0,backroom,31.8,76.2,-1.0,19.8,0.22,1503.1,0.7,1,4.41,High
V112,B20312,Idly_Batter,4.436,95.8,1,fridge,28.0,75.8,3.9,59.1,0.59,376.2,120.2,10,3.63,High
V113,B20313,Dosa_Batter,4.425,69.0,0,counter,31.9,74.4,-1.0,8.8,0.3,2201.8,0.0,10,4.52,High
V114,B20314,Dosa_Batter,4.446,34.3,0,counter,29.9,72.4,-1.0,23.1,0.57,1026.4,13.7,5,3.77,High
V115,B20315,Idly_Batter,4.44,19.5,1,backroom,24.4,69.8,4.4,10.6,0.89,85.7,196.5,1,4.31,Medium
V116,B20316,Dosa_Batter,4.439,61.4,1,backroom,33.3,67.5,5.6,22.6,0.62,341.6,154.6,10,4.34,High
V117,B20317,Idly_Batter,4.432,20.0,1,backroom,26.8,77.9,5.1,0.5,0.43,102.4,196.0,10,4.49,Medium
V118,B20318,Idly_Batter,4.475,28.1,0,counter,38.5,79.7,-1.0,25.9,0.21,1081.9,19.9,1,4.34,High
V119,B20319,Idly_Batter,4.436,65.3,0,backroom,33.8,78.7,-1.0,58.8,0.35,2207.6,0.0,10,4.66,High
V120,B20320,Dosa_Batter,4.468,59.6,0,backroom,38.8,69.0,-1.0,26.5,0.05,2310.8,0.0,2,3.62,High
V121,B20321,Idly_Batter,4.45,19.1,1,backroom,32.9,70.9,4.1,18.9,0.14,78.6,196.9,2,4.39,Medium
V122,B20322,Dosa_Batter,4.441,3.0,0,backroom,28.1,79.0,-1.0,0.6,0.36,84.4,45.0,2,4.23,Medium
V123,B20323,Dosa_Batter,4.516,7.5,0,counter,34.5,78.7,-1.0,0.4,0.7,258.4,40.5,5,4.31,High
V124,B20324,Combo_Pack,4.425,56.9,0,backroom,33.8,75.4,-1.0,46.6,0.68,1921.5,0.0,1,3.39,High
V100,B20325,Combo_Pack,4.472,44.9,1,counter,32.5,89.0,4.2,38.2,0.86,186.4,171.1,1,4.28,High
V101,B20326,Idly_Batter,4.518,54.5,0,counter,30.3,76.6,-1.0,5.4,0.29,1654.5,0.0,10,3.97,High
V102,B20327,Idly_Batter,4.432,82.7,1,counter,30.1,56.2,6.0,47.1,0.67,498.0,133.3,2,4.69,High
V103,B20328,Idly_Batter,4.45,31.5,1,fridge,30.8,73.1,3.2,3.0,0.81,102.0,184.5,1,4.71,Medium
V104,B20329,Idly_Batter,4.393,18.4,1,fridge,28.3,61.7,5.2,12.5,0.3,95.0,197.6,2,4.1,Medium
V105,B20330,Idly_Batter,4.487,82.4,0,backroom,32.4,52.9,-1.0,36.2,0.72,2668.6,0.0,2,3.92,High
V106,B20331,Combo_Pack,4.541,82.7,1,fridge,30.0,80.9,4.4,5.7,0.18,361.1,133.3,5,4.39,High
V107,B20332,Combo_Pack,4.485,93.7,1,backroom,27.1,66.4,2.0,77.0,0.19,187.5,122.3,1,4.02,High
V108,B20333,Combo_Pack,4.446,1.4,1,counter,32.5,73.1,5.6,0.7,0.66,7.9,214.6,2,4.04,Low
V109,B20334,Combo_Pack,4.479,14.8,0,counter,32.5,80.9,-1.0,4.0,0.48,479.7,33.2,5,4.23,High
V110,B20335,Idly_Batter,4.484,7.8,1,counter,30.7,95.0,6.3,1.4,0.47,48.7,208.2,10,4.38,Low
V111,B20336,Combo_Pack,4.466,85.9,0,backroom,34.3,79.4,-1.0,46.5,0.3,2943.1,0.0,10,4.03,High
V112,B20337,Combo_Pack,4.438,12.8,1,fridge,29.1,65.3,4.8,8.1,0.41,61.0,203.2,1,3.88,Low
V113,B20338,Dosa_Batter,4.452,26.3,1,backroom,26.7,80.6,3.4,9.0,0.36,90.5,189.7,1,3.72,Medium
V114,B20339,Idly_Batter,4.498,88.5,1,counter,29.7,67.4,6.5,0.4,0.28,577.9,127.5,10,3.15,High
V115,B20340,Combo_Pack,4.51,23.0,0,backroom,30.5,77.2,-1.0,12.2,0.33,701.9,25.0,5,3.85,High
V116,B20341,Dosa_Batter,4.437,59.2,1,counter,35.6,71.1,2.4,7.1,0.64,144.5,156.8,5,4.33,Medium
V117,B20342,Dosa_Batter,4.44,13.2,0,backroom,35.5,73.0,-1.0,0.1,0.8,466.8,34.8,1,4.79,High
V118,B20343,Combo_Pack,4.492,43.9,1,counter,29.7,62.0,6.7,5.2,0.55,292.3,172.1,1,4.14,High
V119,B20344,Dosa_Batter,4.442,92.4,1,counter,28.3,65.8,2.5,8.8,0.36,230.4,123.6,5,4.15,High
V120,B20345,Combo_Pack,4.498,82.9,1,counter,24.2,72.0,6.7,20.3,0.67,556.8,133.1,2,3.86,High
V121,B20346,Dosa_Batter,4.447,16.6,0,counter,34.1,72.7,-1.0,5.5,0.64,567.9,31.4,10,3.74,High
V122,B20347,Idly_Batter,4.46,65.7,1,fridge,26.3,71.9,5.6,7.9,0.23,366.0,150.3,1,4.2,High
V123,B20348,Dosa_Batter,4.453,88.9,1,backroom,27.8,64.8,4.5,60.4,0.93,396.1,127.1,2,4.18,High
V124,B20349,Dosa_Batter,4.441,56.5,0,backroom,33.4,83.3,-1.0,18.7,0.67,1884.8,0.0,2,4.48,High
V100,B20350,Combo_Pack,4.48,72.0,1,counter,30.1,69.0,4.3,65.5,0.56,310.2,144.0,10,4.52,High
V101,B20351,Idly_Batter,4.499,82.1,1,backroom,34.1,75.7,7.0,3.8,0.32,578.3,133.9,1,4.56,High
V102,B20352,Idly_Batter,4.459,34.0,0,counter,28.1,65.2,-1.0,20.3,0.3,954.6,14.0,1,4.26,High
V103,B20353,Idly_Batter,4.467,8.6,1,fridge,30.0,75.2,7.4,4.7,0.26,63.4,207.4,10,4.25,Medium
V104,B20354,Combo_Pack,4.405,84.2,0,counter,30.4,79.0,-1.0,7.0,0.24,2561.5,0.0,2,3.99,High
V105,B20355,Idly_Batter,4.407,51.7,0,backroom,31.8,61.2,-1.0,50.1,0.6,1645.0,0.0,10,4.29,High
V106,B20356,Idly_Batter,4.446,12.0,0,counter,33.0,61.7,-1.0,0.4,0.52,393.9,36.0,10,3.96,High
V107,B20357,Dosa_Batter,4.512,16.8,1,backroom,33.7,65.3,6.4,16.5,0.31,107.1,199.2,1,3.6,Medium
V108,B20358,Dosa_Batter,4.531,79.0,1,fridge,29.0,41.2,4.7,51.7,0.26,368.2,137.0,10,4.84,High
V109,B20359,Idly_Batter,4.415,65.6,0,counter,38.3,67.0,-1.0,52.2,0.54,2513.9,0.0,1,3.6,High
V110,B20360,Combo_Pack,4.435,31.6,1,fridge,30.0,95.0,5.2,13.1,0.42,163.0,184.4,1,4.42,High
V111,B20361,Idly_Batter,4.441,51.0,1,fridge,28.5,83.0,3.6,41.6,0.44,184.0,165.0,10,4.13,High
V112,B20362,Combo_Pack,4.506,53.8,1,counter,35.1,88.3,3.3,7.7,0.71,179.2,162.2,5,4.13,High
V113,B20363,Dosa_Batter,4.531,69.3,1,counter,33.7,74.7,5.9,53.7,0.25,406.3,146.7,2,3.99,High
V114,B20364,Idly_Batter,4.434,47.3,1,fridge,37.1,72.9,2.5,10.5,0.15,118.3,168.7,5,4.11,Medium
V115,B20365,Idly_Batter,4.474,35.9,0,counter,32.7,55.5,-1.0,21.1,0.45,1173.5,12.1,1,3.78,High
V116,B20366,Combo_Pack,4.455,72.6,0,backroom,32.1,80.5,-1.0,35.1,0.64,2327.3,0.0,1,4.24,High
V117,B20367,Idly_Batter,4.473,6.0,0,backroom,32.5,84.0,-1.0,1.0,0.54,196.6,42.0,5,3.85,High
V118,B20368,Idly_Batter,4.486,51.5,1,fridge,29.9,78.7,5.5,28.6,0.46,283.2,164.5,2,4.22,High
V119,B20369,Idly_Batter,4.471,62.4,1,backroom,30.5,66.5,3.3,42.0,0.65,205.6,153.6,5,3.87,High
V120,B20370,Combo_Pack,4.495,58.5,1,counter,27.4,56.5,4.0,0.7,0.38,234.6,157.5,1,4.15,High
V121,B20371,Combo_Pack,4.483,53.7,0,backroom,26.2,70.3,-1.0,47.7,0.94,1408.9,0.0,1,4.56,High
V122,B20372,Combo_Pack,4.487,27.3,1,backroom,33.9,43.9,6.8,10.8,0.51,186.7,188.7,5,4.31,High
V123,B20373,Dosa_Batter,4.438,94.4,1,backroom,34.6,67.9,5.0,18.5,0.52,471.8,121.6,1,4.29,High
V124,B20374,Dosa_Batter,4.468,82.6,1,counter,29.0,84.5,3.3,81.4,0.68,270.0,133.4,10,4.36,High
V100,B20375,Combo_Pack,4.445,85.2,1,fridge,30.9,71.7,2.0,82.1,0.51,170.3,130.8,1,4.0,High
V101,B20376,Dosa_Batter,4.484,2.9,1,backroom,29.4,72.5,6.4,1.7,0.61,18.6,213.1,5,4.57,Low
V102,B20377,Combo_Pack,4.479,35.7,0,counter,34.7,67.7,-1.0,4.3,0.52,1241.2,12.3,2,3.8,High
V103,B20378,Combo_Pack,4.425,41.0,0,counter,30.3,83.7,-1.0,32.7,0.93,1242.2,7.0,2,4.65,High
V104,B20379,Idly_Batter,4.416,44.8,1,backroom,31.3,87.2,2.9,9.4,0.1,130.9,171.2,10,4.0,Medium
V105,B20380,Dosa_Batter,4.475,8.8,1,counter,34.3,78.3,2.6,5.8,0.23,22.6,207.2,1,4.28,Low
V106,B20381,Idly_Batter,4.49,16.1,1,counter,31.0,64.5,5.6,7.5,0.55,90.2,199.9,1,4.26,Medium
V107,B20382,Dosa_Batter,4.487,31.3,1,fridge,32.2,75.9,6.3,25.0,0.68,198.4,184.7,5,4.62,High
V108,B20383,Idly_Batter,4.416,44.5,1,counter,26.6,76.9,6.2,26.2,0.6,276.1,171.5,5,5.0,High
V109,B20384,Combo_Pack,4.444,2.7,1,counter,27.6,64.9,6.4,2.6,0.24,17.2,213.3,1,4.19,Low
V110,B20385,Idly_Batter,4.512,32.7,0,counter,28.5,77.8,-1.0,24.1,0.89,932.5,15.3,1,4.69,High
V111,B20386,Combo_Pack,4.437,32.4,1,counter,31.4,62.0,7.6,9.1,0.61,244.5,183.6,5,3.86,High
V112,B20387,Combo_Pack,4.402,34.6,1,counter,29.8,61.6,3.9,6.2,0.42,134.7,181.4,1,4.37,Medium
V113,B20388,Dosa_Batter,4.412,47.3,0,backroom,23.8,94.5,-1.0,42.0,0.88,1126.3,0.7,5,4.3,High
V114,B20389,Idly_Batter,4.5,60.2,1,counter,30.3,72.4,3.7,55.2,0.76,223.9,155.8,1,3.34,High
V115,B20390,Idly_Batter,4.48,70.3,0,counter,30.9,85.2,-1.0,22.4,0.47,2174.9,0.0,1,3.71,High
V116,B20391,Dosa_Batter,4.437,91.2,1,counter,30.0,80.0,2.1,86.5,0.38,194.7,124.8,2,4.32,High
V117,B20392,Dosa_Batter,4.462,73.2,1,backroom,33.6,74.6,5.6,30.4,0.36,408.2,142.8,10,3.94,High
V118,B20393,Idly_Batter,4.397,90.5,0,backroom,32.5,77.1,-1.0,17.3,0.61,2944.2,0.0,1,3.96,High
V119,B20394,Dosa_Batter,4.49,35.4,0,counter,31.4,68.3,-1.0,7.1,0.23,1113.0,12.6,1,4.37,High
V120,B20395,Idly_Batter,4.489,33.4,1,counter,30.0,65.9,7.4,25.4,0.41,246.8,182.6,2,4.12,High
V121,B20396,Dosa_Batter,4.423,17.6,1,fridge,26.8,75.0,5.4,2.1,0.18,95.1,198.4,10,4.28,Medium
V122,B20397,Idly_Batter,4.518,57.1,1,counter,31.7,52.2,6.1,28.5,0.59,346.7,158.9,10,4.74,High
V123,B20398,Dosa_Batter,4.444,70.6,1,counter,34.3,62.4,7.1,27.8,0.54,497.9,145.4,2,3.83,High
V124,B20399,Dosa_Batter,4.507,0.9,0,backroom,36.1,56.1,-1.0,0.1,0.43,30.8,47.1,1,5.0,Low
V100,B20400,Idly_Batter,4.442,91.7,0,counter,37.4,65.5,-1.0,80.1,0.78,3425.3,0.0,5,4.69,High
V101,B20401,Dosa_Batter,4.443,64.2,1,backroom,32.4,65.4,6.1,25.0,0.46,392.8,151.8,5,4.07,High
V102,B20402,Dosa_Batter,4.439,55.9,0,counter,33.7,61.0,-1.0,35.8,0.73,1886.4,0.0,2,4.54,High
V103,B20403,Combo_Pack,4.48,28.0,0,counter,32.8,56.5,-1.0,2.1,0.04,917.2,20.0,1,3.99,High
V104,B20404,Idly_Batter,4.449,60.4,0,backroom,26.4,57.6,-1.0,35.1,0.55,1594.2,0.0,10,3.58,High
V105,B20405,Combo_Pack,4.437,7.4,0,counter,28.6,81.0,-1.0,5.4,0.23,210.5,40.6,10,4.01,High
V106,B20406,Dosa_Batter,4.451,29.4,0,backroom,32.3,83.2,-1.0,15.3,0.33,949.8,18.6,5,3.93,High
V107,B20407,Combo_Pack,4.501,35.0,0,counter,29.6,60.2,-1.0,28.1,0.02,1036.3,13.0,10,4.89,High
V108,B20408,Dosa_Batter,4.413,75.7,1,counter,29.1,63.3,3.8,43.0,0.52,290.9,140.3,1,4.52,High
V109,B20409,Dosa_Batter,4.475,8.3,1,counter,28.2,68.7,2.3,1.9,0.97,19.4,207.7,5,4.31,Low
V110,B20410,Combo_Pack,4.425,71.9,1,counter,30.1,74.9,4.7,32.0,0.39,336.1,144.1,1,3.46,High
V111,B20411,Idly_Batter,4.431,19.2,0,counter,33.3,68.0,-1.0,1.6,0.49,639.0,28.8,1,4.08,High
V112,B20412,Idly_Batter,4.5,35.5,1,fridge,36.5,64.3,6.6,5.3,0.58,235.1,180.5,2,4.01,High
V113,B20413,Combo_Pack,4.475,53.5,1,counter,33.5,74.3,4.4,18.8,0.84,235.3,162.5,1,4.3,High
V114,B20414,Idly_Batter,4.408,91.3,1,counter,32.2,61.3,4.1,89.4,0.64,374.6,124.7,1,3.4,High
V115,B20415,Idly_Batter,4.436,20.3,1,counter,30.0,64.1,3.6,0.3,0.54,73.8,195.7,5,4.88,Medium
V116,B20416,Idly_Batter,4.457,46.6,0,backroom,33.2,75.6,-1.0,45.0,0.34,1545.6,1.4,10,4.4,High
V117,B20417,Idly_Batter,4.478,85.4,0,counter,32.3,67.3,-1.0,31.3,0.19,2760.8,0.0,10,4.27,High
